"1","msft","Microsoft Corporation","52.35","3/3/2016","4:00pm","24429241"
"330","goog","Alphabet Inc.","708.25","3/4/2016","10:40am","526298"
"331","msft","Microsoft Corporation","51.95","3/4/2016","10:41am","7285002"
"332","yhoo","Yahoo! Inc.","33.51","3/4/2016","10:41am","5122891"
"333","aapl","Apple Inc.","102.31","3/4/2016","10:41am","10668229"
"334","goog","Alphabet Inc.","708.00","3/4/2016","10:41am","528178"
"335","msft","Microsoft Corporation","52.00","3/4/2016","10:42am","7477555"
"336","yhoo","Yahoo! Inc.","33.52","3/4/2016","10:42am","5191394"
"337","aapl","Apple Inc.","102.28","3/4/2016","10:42am","10751679"
"338","goog","Alphabet Inc.","707.00","3/4/2016","10:42am","541145"
"339","msft","Microsoft Corporation","51.98","3/4/2016","10:43am","7552324"
"340","yhoo","Yahoo! Inc.","33.52","3/4/2016","10:43am","5266737"
"341","aapl","Apple Inc.","102.18","3/4/2016","10:43am","10837237"
"342","goog","Alphabet Inc.","707.45","3/4/2016","10:43am","542571"
"343","msft","Microsoft Corporation","52.01","3/4/2016","10:44am","7617769"
"344","yhoo","Yahoo! Inc.","33.54","3/4/2016","10:44am","5290050"
"345","aapl","Apple Inc.","102.34","3/4/2016","10:44am","10902362"
"346","goog","Alphabet Inc.","707.39","3/4/2016","10:44am","545448"
"347","msft","Microsoft Corporation","52.06","3/4/2016","10:45am","7665146"
"348","yhoo","Yahoo! Inc.","33.60","3/4/2016","10:45am","5362713"
"349","goog","Alphabet Inc.","707.40","3/4/2016","10:45am","548010"
"350","aapl","Apple Inc.","102.36","3/4/2016","10:45am","11041974"
"351","vgz","Vista Gold Corp Common Stock","0.56","3/4/2016","10:45am","313363"
"352","msft","Microsoft Corporation","52.10","3/4/2016","10:46am","7752757"
"353","yhoo","Yahoo! Inc.","33.61","3/4/2016","10:46am","5399483"
"354","goog","Alphabet Inc.","707.37","3/4/2016","10:46am","558118"
"355","aapl","Apple Inc.","102.60","3/4/2016","10:46am","11412041"
"356","vgz","Vista Gold Corp Common Stock","0.57","3/4/2016","10:46am","315263"
"357","msft","Microsoft Corporation","52.11","3/4/2016","10:47am","7843060"
"358","yhoo","Yahoo! Inc.","33.58","3/4/2016","10:47am","5442356"
"359","goog","Alphabet Inc.","707.52","3/4/2016","10:47am","563935"
"360","aapl","Apple Inc.","102.56","3/4/2016","10:47am","11612261"
"361","vgz","Vista Gold Corp Common Stock","0.56","3/4/2016","10:47am","368727"
"362","msft","Microsoft Corporation","52.12","3/4/2016","10:48am","7948538"
"363","yhoo","Yahoo! Inc.","33.57","3/4/2016","10:48am","5493195"
"364","goog","Alphabet Inc.","707.80","3/4/2016","10:48am","569254"
"365","aapl","Apple Inc.","102.59","3/4/2016","10:48am","11801414"
"366","msft","Microsoft Corporation","52.13","3/4/2016","10:49am","7977805"
"367","yhoo","Yahoo! Inc.","33.55","3/4/2016","10:49am","5524515"
"368","goog","Alphabet Inc.","707.95","3/4/2016","10:49am","573921"
"369","aapl","Apple Inc.","102.61","3/4/2016","10:49am","12010489"
"370","msft","Microsoft Corporation","52.12","3/4/2016","10:50am","8065581"
"371","yhoo","Yahoo! Inc.","33.55","3/4/2016","10:50am","5568989"
"372","goog","Alphabet Inc.","708.50","3/4/2016","10:50am","590320"
"373","aapl","Apple Inc.","102.63","3/4/2016","10:50am","12100361"
"374","msft","Microsoft Corporation","52.07","3/4/2016","10:51am","8126904"
"375","yhoo","Yahoo! Inc.","33.54","3/4/2016","10:51am","5633975"
"376","goog","Alphabet Inc.","708.50","3/4/2016","10:51am","594948"
"377","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","10:51am","402251"
"378","aapl","Apple Inc.","102.58","3/4/2016","10:51am","12257132"
"379","msft","Microsoft Corporation","52.05","3/4/2016","10:52am","8168589"
"380","yhoo","Yahoo! Inc.","33.55","3/4/2016","10:52am","5697101"
"381","goog","Alphabet Inc.","708.39","3/4/2016","10:52am","598728"
"382","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","10:52am","403251"
"383","aapl","Apple Inc.","102.62","3/4/2016","10:52am","12377113"
"384","yhoo","Yahoo! Inc.","33.53","3/4/2016","10:53am","5708969"
"385","aapl","Apple Inc.","102.51","3/4/2016","10:53am","12499205"
"386","msft","Microsoft Corporation","52.05","3/4/2016","10:53am","8196037"
"387","goog","Alphabet Inc.","708.28","3/4/2016","10:53am","600474"
"388","vgz","Vista Gold Corp Common Stock","0.53","3/4/2016","10:53am","420031"
"389","msft","Microsoft Corporation","52.01","3/4/2016","10:54am","8218058"
"390","yhoo","Yahoo! Inc.","33.49","3/4/2016","10:54am","5748286"
"391","goog","Alphabet Inc.","708.00","3/4/2016","10:54am","602185"
"392","aapl","Apple Inc.","102.46","3/4/2016","10:54am","12624042"
"393","yhoo","Yahoo! Inc.","33.49","3/4/2016","10:55am","5778811"
"394","goog","Alphabet Inc.","708.00","3/4/2016","10:55am","610041"
"395","vgz","Vista Gold Corp Common Stock","0.55","3/4/2016","10:54am","420131"
"396","aapl","Apple Inc.","102.51","3/4/2016","10:55am","12694220"
"397","msft","Microsoft Corporation","52.05","3/4/2016","10:55am","8314574"
"398","msft","Microsoft Corporation","52.01","3/4/2016","10:56am","8349843"
"399","yhoo","Yahoo! Inc.","33.47","3/4/2016","10:56am","5801967"
"400","goog","Alphabet Inc.","707.60","3/4/2016","10:56am","613933"
"401","aapl","Apple Inc.","102.48","3/4/2016","10:56am","12793711"
"402","msft","Microsoft Corporation","51.99","3/4/2016","10:57am","8404160"
"403","yhoo","Yahoo! Inc.","33.46","3/4/2016","10:57am","5819988"
"404","aapl","Apple Inc.","102.50","3/4/2016","10:57am","12869934"
"405","goog","Alphabet Inc.","707.77","3/4/2016","10:57am","616314"
"406","msft","Microsoft Corporation","51.96","3/4/2016","10:58am","8447295"
"407","yhoo","Yahoo! Inc.","33.47","3/4/2016","10:58am","5847885"
"408","goog","Alphabet Inc.","707.36","3/4/2016","10:58am","618698"
"409","aapl","Apple Inc.","102.59","3/4/2016","10:58am","12999795"
"410","msft","Microsoft Corporation","51.97","3/4/2016","10:59am","8492038"
"411","yhoo","Yahoo! Inc.","33.43","3/4/2016","10:59am","5878805"
"412","goog","Alphabet Inc.","707.62","3/4/2016","10:59am","621438"
"413","vgz","Vista Gold Corp Common Stock","0.55","3/4/2016","10:59am","427131"
"414","aapl","Apple Inc.","102.58","3/4/2016","10:59am","13044217"
"415","msft","Microsoft Corporation","52.01","3/4/2016","11:00am","8544473"
"416","yhoo","Yahoo! Inc.","33.46","3/4/2016","11:00am","5907135"
"417","goog","Alphabet Inc.","707.91","3/4/2016","11:00am","624705"
"418","aapl","Apple Inc.","102.58","3/4/2016","11:00am","13119108"
"419","msft","Microsoft Corporation","52.05","3/4/2016","11:01am","8590402"
"420","yhoo","Yahoo! Inc.","33.44","3/4/2016","11:01am","5942237"
"421","goog","Alphabet Inc.","708.30","3/4/2016","11:01am","627632"
"422","aapl","Apple Inc.","102.74","3/4/2016","11:01am","13251780"
"423","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","11:01am","427231"
"424","msft","Microsoft Corporation","52.03","3/4/2016","11:02am","8651678"
"425","yhoo","Yahoo! Inc.","33.43","3/4/2016","11:02am","5977507"
"426","aapl","Apple Inc.","102.62","3/4/2016","11:02am","13387300"
"427","goog","Alphabet Inc.","707.81","3/4/2016","11:02am","631653"
"428","msft","Microsoft Corporation","52.03","3/4/2016","11:03am","8673813"
"429","yhoo","Yahoo! Inc.","33.40","3/4/2016","11:03am","5995767"
"430","goog","Alphabet Inc.","707.47","3/4/2016","11:03am","634208"
"431","aapl","Apple Inc.","102.67","3/4/2016","11:03am","13497539"
"432","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","11:03am","427531"
"433","msft","Microsoft Corporation","52.06","3/4/2016","11:04am","8793600"
"434","yhoo","Yahoo! Inc.","33.41","3/4/2016","11:04am","6019292"
"435","aapl","Apple Inc.","102.70","3/4/2016","11:04am","13585498"
"436","goog","Alphabet Inc.","708.64","3/4/2016","11:04am","639466"
"437","msft","Microsoft Corporation","52.09","3/4/2016","11:05am","8839488"
"438","yhoo","Yahoo! Inc.","33.41","3/4/2016","11:05am","6042365"
"439","goog","Alphabet Inc.","708.47","3/4/2016","11:05am","643148"
"440","aapl","Apple Inc.","102.73","3/4/2016","11:05am","13665406"
"441","msft","Microsoft Corporation","52.11","3/4/2016","11:06am","8937663"
"442","yhoo","Yahoo! Inc.","33.43","3/4/2016","11:06am","6071120"
"443","goog","Alphabet Inc.","708.61","3/4/2016","11:06am","647540"
"444","aapl","Apple Inc.","102.81","3/4/2016","11:06am","13806539"
"445","msft","Microsoft Corporation","52.08","3/4/2016","11:07am","9033422"
"446","yhoo","Yahoo! Inc.","33.42","3/4/2016","11:07am","6105911"
"447","goog","Alphabet Inc.","708.62","3/4/2016","11:07am","652163"
"448","aapl","Apple Inc.","102.94","3/4/2016","11:07am","14281320"
"449","aapl","Apple Inc.","102.99","3/4/2016","11:08am","14536870"
"450","msft","Microsoft Corporation","52.09","3/4/2016","11:08am","9075591"
"451","yhoo","Yahoo! Inc.","33.43","3/4/2016","11:08am","6149434"
"452","goog","Alphabet Inc.","708.85","3/4/2016","11:08am","661765"
"453","msft","Microsoft Corporation","52.05","3/4/2016","11:09am","9112660"
"454","yhoo","Yahoo! Inc.","33.44","3/4/2016","11:09am","6160962"
"455","goog","Alphabet Inc.","708.64","3/4/2016","11:09am","665547"
"456","aapl","Apple Inc.","103.01","3/4/2016","11:09am","14701606"
"457","msft","Microsoft Corporation","52.08","3/4/2016","11:10am","9150170"
"458","yhoo","Yahoo! Inc.","33.47","3/4/2016","11:10am","6187822"
"459","goog","Alphabet Inc.","709.38","3/4/2016","11:10am","675772"
"460","aapl","Apple Inc.","102.94","3/4/2016","11:10am","14871822"
"461","aapl","Apple Inc.","102.82","3/4/2016","11:11am","14960466"
"462","msft","Microsoft Corporation","52.08","3/4/2016","11:11am","9175572"
"463","yhoo","Yahoo! Inc.","33.48","3/4/2016","11:11am","6208026"
"464","goog","Alphabet Inc.","709.16","3/4/2016","11:11am","682647"
"465","msft","Microsoft Corporation","52.08","3/4/2016","11:12am","9364340"
"466","yhoo","Yahoo! Inc.","33.50","3/4/2016","11:12am","6259595"
"467","aapl","Apple Inc.","102.76","3/4/2016","11:12am","15048911"
"468","msft","Microsoft Corporation","51.87","3/4/2016","11:55am","13223880"
"469","yhoo","Yahoo! Inc.","33.74","3/4/2016","11:55am","8267627"
"470","goog","Alphabet Inc.","708.80","3/4/2016","11:55am","909698"
"471","vgz","Vista Gold Corp Common Stock","0.53","3/4/2016","11:48am","449178"
"472","aapl","Apple Inc.","102.90","3/4/2016","11:55am","19798733"
"473","yhoo","Yahoo! Inc.","33.78","3/4/2016","11:56am","8340598"
"474","aapl","Apple Inc.","102.90","3/4/2016","11:56am","19814556"
"475","msft","Microsoft Corporation","51.88","3/4/2016","11:56am","13235805"
"476","goog","Alphabet Inc.","709.04","3/4/2016","11:56am","910174"
"477","msft","Microsoft Corporation","51.89","3/4/2016","11:57am","13266056"
"478","yhoo","Yahoo! Inc.","33.75","3/4/2016","11:57am","8468049"
"479","aapl","Apple Inc.","102.97","3/4/2016","11:57am","19910641"
"480","goog","Alphabet Inc.","709.32","3/4/2016","11:57am","913699"
"481","msft","Microsoft Corporation","51.94","3/4/2016","11:58am","13312458"
"482","yhoo","Yahoo! Inc.","33.74","3/4/2016","11:58am","8484955"
"483","aapl","Apple Inc.","102.96","3/4/2016","11:58am","20011997"
"484","goog","Alphabet Inc.","709.04","3/4/2016","11:58am","918718"
"485","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","11:58am","449778"
"486","msft","Microsoft Corporation","51.96","3/4/2016","11:59am","13353126"
"487","yhoo","Yahoo! Inc.","33.76","3/4/2016","11:59am","8507836"
"488","aapl","Apple Inc.","102.96","3/4/2016","11:59am","20066030"
"489","goog","Alphabet Inc.","709.37","3/4/2016","11:59am","920263"
"490","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","11:59am","451078"
"491","msft","Microsoft Corporation","51.97","3/4/2016","12:00pm","13395534"
"492","yhoo","Yahoo! Inc.","33.77","3/4/2016","12:00pm","8520088"
"493","goog","Alphabet Inc.","709.74","3/4/2016","12:00pm","922515"
"494","aapl","Apple Inc.","102.97","3/4/2016","12:00pm","20135583"
"495","msft","Microsoft Corporation","51.95","3/4/2016","12:01pm","13422298"
"496","yhoo","Yahoo! Inc.","33.78","3/4/2016","12:01pm","8551840"
"497","goog","Alphabet Inc.","709.73","3/4/2016","12:01pm","923360"
"498","aapl","Apple Inc.","102.94","3/4/2016","12:01pm","20172447"
"499","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","12:01pm","453078"
"500","msft","Microsoft Corporation","51.94","3/4/2016","12:02pm","13452412"
"501","yhoo","Yahoo! Inc.","33.79","3/4/2016","12:02pm","8566342"
"502","goog","Alphabet Inc.","709.67","3/4/2016","12:02pm","926145"
"503","aapl","Apple Inc.","102.91","3/4/2016","12:02pm","20210302"
"504","msft","Microsoft Corporation","51.97","3/4/2016","12:03pm","13522998"
"505","yhoo","Yahoo! Inc.","33.82","3/4/2016","12:03pm","8600579"
"506","aapl","Apple Inc.","102.98","3/4/2016","12:03pm","20260865"
"507","goog","Alphabet Inc.","709.32","3/4/2016","12:03pm","931964"
"508","msft","Microsoft Corporation","51.96","3/4/2016","12:04pm","13540739"
"509","yhoo","Yahoo! Inc.","33.79","3/4/2016","12:04pm","8661251"
"510","aapl","Apple Inc.","102.97","3/4/2016","12:04pm","20295755"
"511","goog","Alphabet Inc.","709.50","3/4/2016","12:04pm","933321"
"512","msft","Microsoft Corporation","52.00","3/4/2016","12:05pm","13564121"
"513","goog","Alphabet Inc.","709.53","3/4/2016","12:05pm","934682"
"514","aapl","Apple Inc.","103.01","3/4/2016","12:05pm","20423959"
"515","yhoo","Yahoo! Inc.","33.80","3/4/2016","12:05pm","8715923"
"516","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","12:05pm","455581"
"517","msft","Microsoft Corporation","52.00","3/4/2016","12:06pm","13768587"
"518","yhoo","Yahoo! Inc.","33.79","3/4/2016","12:06pm","8736566"
"519","aapl","Apple Inc.","102.99","3/4/2016","12:06pm","20472947"
"520","goog","Alphabet Inc.","709.70","3/4/2016","12:06pm","938065"
"521","yhoo","Yahoo! Inc.","33.79","3/4/2016","12:07pm","8756655"
"522","aapl","Apple Inc.","102.98","3/4/2016","12:07pm","20506668"
"523","msft","Microsoft Corporation","52.01","3/4/2016","12:07pm","13793499"
"524","goog","Alphabet Inc.","709.41","3/4/2016","12:07pm","942297"
"525","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","12:07pm","456081"
"526","msft","Microsoft Corporation","51.97","3/4/2016","12:08pm","13836991"
"527","yhoo","Yahoo! Inc.","33.74","3/4/2016","12:08pm","8799877"
"528","aapl","Apple Inc.","102.93","3/4/2016","12:08pm","20560857"
"529","goog","Alphabet Inc.","709.54","3/4/2016","12:08pm","946565"
"530","yhoo","Yahoo! Inc.","33.71","3/4/2016","12:09pm","8853044"
"531","aapl","Apple Inc.","102.96","3/4/2016","12:09pm","20616631"
"532","msft","Microsoft Corporation","52.00","3/4/2016","12:09pm","13880380"
"533","goog","Alphabet Inc.","709.75","3/4/2016","12:09pm","947438"
"534","msft","Microsoft Corporation","52.02","3/4/2016","12:10pm","13932369"
"535","yhoo","Yahoo! Inc.","33.68","3/4/2016","12:10pm","8868385"
"536","aapl","Apple Inc.","103.00","3/4/2016","12:10pm","20711784"
"537","goog","Alphabet Inc.","709.86","3/4/2016","12:10pm","948612"
"538","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","12:10pm","456181"
"539","msft","Microsoft Corporation","52.05","3/4/2016","12:11pm","13970784"
"540","yhoo","Yahoo! Inc.","33.68","3/4/2016","12:11pm","8888883"
"541","aapl","Apple Inc.","103.00","3/4/2016","12:11pm","20765135"
"542","goog","Alphabet Inc.","709.95","3/4/2016","12:11pm","951586"
"543","msft","Microsoft Corporation","52.03","3/4/2016","12:12pm","14085769"
"544","yhoo","Yahoo! Inc.","33.67","3/4/2016","12:12pm","8907336"
"545","goog","Alphabet Inc.","709.70","3/4/2016","12:12pm","953521"
"546","aapl","Apple Inc.","102.96","3/4/2016","12:12pm","20819720"
"547","msft","Microsoft Corporation","52.06","3/4/2016","12:13pm","14150604"
"548","yhoo","Yahoo! Inc.","33.67","3/4/2016","12:13pm","8921500"
"549","goog","Alphabet Inc.","709.97","3/4/2016","12:13pm","955661"
"550","aapl","Apple Inc.","102.96","3/4/2016","12:13pm","20867520"
"551","vgz","Vista Gold Corp Common Stock","0.53","3/4/2016","12:13pm","468081"
"552","msft","Microsoft Corporation","52.04","3/4/2016","12:14pm","14206824"
"553","yhoo","Yahoo! Inc.","33.65","3/4/2016","12:14pm","8939996"
"554","aapl","Apple Inc.","102.86","3/4/2016","12:14pm","20928930"
"555","goog","Alphabet Inc.","709.46","3/4/2016","12:14pm","959894"
"556","vgz","Vista Gold Corp Common Stock","0.54","3/4/2016","12:14pm","469681"
"557","msft","Microsoft Corporation","52.00","3/4/2016","12:15pm","14257578"
"558","yhoo","Yahoo! Inc.","33.63","3/4/2016","12:15pm","9067786"
"559","aapl","Apple Inc.","102.84","3/4/2016","12:15pm","20986161"
"560","goog","Alphabet Inc.","709.26","3/4/2016","12:15pm","962440"
"561","msft","Microsoft Corporation","51.99","3/4/2016","12:16pm","14366469"
"562","yhoo","Yahoo! Inc.","33.62","3/4/2016","12:16pm","9095733"
"563","goog","Alphabet Inc.","709.16","3/4/2016","12:16pm","963278"
"564","aapl","Apple Inc.","102.84","3/4/2016","12:16pm","21082942"
"565","msft","Microsoft Corporation","51.98","3/4/2016","12:17pm","14446630"
"566","yhoo","Yahoo! Inc.","33.64","3/4/2016","12:17pm","9671439"
"567","goog","Alphabet Inc.","709.17","3/4/2016","12:17pm","965534"
"568","aapl","Apple Inc.","102.82","3/4/2016","12:17pm","21172700"
"569","msft","Microsoft Corporation","51.95","3/4/2016","12:18pm","14508645"
"570","aapl","Apple Inc.","102.81","3/4/2016","12:18pm","21229586"
"571","yhoo","Yahoo! Inc.","33.66","3/4/2016","12:18pm","9695184"
"572","goog","Alphabet Inc.","709.30","3/4/2016","12:18pm","968939"
"573","vgz","Vista Gold Corp Common Stock","0.53","3/4/2016","12:18pm","470793"
"574","msft","Microsoft Corporation","51.95","3/4/2016","12:19pm","14526460"
"575","yhoo","Yahoo! Inc.","33.71","3/4/2016","12:19pm","9726863"
"576","aapl","Apple Inc.","102.82","3/4/2016","12:19pm","21280711"
"577","goog","Alphabet Inc.","709.49","3/4/2016","12:19pm","969405"
"578","msft","Microsoft Corporation","51.94","3/4/2016","12:20pm","14537822"
"579","yhoo","Yahoo! Inc.","33.71","3/4/2016","12:20pm","9749321"
"580","goog","Alphabet Inc.","709.65","3/4/2016","12:20pm","971032"
"581","aapl","Apple Inc.","102.83","3/4/2016","12:20pm","21341462"
"582","msft","Microsoft Corporation","51.91","3/4/2016","12:21pm","14614752"
"583","yhoo","Yahoo! Inc.","33.72","3/4/2016","12:21pm","9770252"
"584","aapl","Apple Inc.","102.78","3/4/2016","12:21pm","21437802"
"585","goog","Alphabet Inc.","709.15","3/4/2016","12:21pm","981549"
"586","msft","Microsoft Corporation","51.95","3/4/2016","12:22pm","14690140"
"587","yhoo","Yahoo! Inc.","33.74","3/4/2016","12:22pm","9804686"
"588","aapl","Apple Inc.","102.90","3/4/2016","12:22pm","21523291"
"589","msft","Microsoft Corporation","51.94","3/4/2016","12:23pm","14710687"
"590","yhoo","Yahoo! Inc.","33.74","3/4/2016","12:23pm","9826779"
"591","aapl","Apple Inc.","102.87","3/4/2016","12:23pm","21558904"
"592","goog","Alphabet Inc.","709.87","3/4/2016","12:23pm","985740"
"593","msft","Microsoft Corporation","51.92","3/4/2016","12:24pm","14727116"
"594","yhoo","Yahoo! Inc.","33.74","3/4/2016","12:24pm","9830777"
"595","aapl","Apple Inc.","102.82","3/4/2016","12:24pm","21608132"
"596","goog","Alphabet Inc.","709.41","3/4/2016","12:24pm","988918"
"597","msft","Microsoft Corporation","51.91","3/4/2016","12:25pm","14750257"
"598","yhoo","Yahoo! Inc.","33.72","3/4/2016","12:25pm","9851453"
"599","aapl","Apple Inc.","102.84","3/4/2016","12:25pm","21646610"
"600","vgz","Vista Gold Corp Common Stock","0.52","3/4/2016","12:25pm","480850"
"601","yhoo","Yahoo! Inc.","33.71","3/4/2016","12:26pm","9867294"
"602","aapl","Apple Inc.","102.88","3/4/2016","12:26pm","21689796"
"603","msft","Microsoft Corporation","51.93","3/4/2016","12:26pm","14803104"
"604","goog","Alphabet Inc.","709.19","3/4/2016","12:26pm","990368"
"605","msft","Microsoft Corporation","51.92","3/4/2016","12:27pm","14828303"
"606","yhoo","Yahoo! Inc.","33.67","3/4/2016","12:27pm","9895481"
"607","goog","Alphabet Inc.","709.34","3/4/2016","12:27pm","990498"
"608","aapl","Apple Inc.","102.89","3/4/2016","12:27pm","21789218"
"609","msft","Microsoft Corporation","51.96","3/4/2016","12:28pm","14854307"
"610","yhoo","Yahoo! Inc.","33.67","3/4/2016","12:28pm","9903504"
"611","aapl","Apple Inc.","102.90","3/4/2016","12:28pm","21829661"
"612","msft","Microsoft Corporation","51.95","3/4/2016","12:29pm","14883239"
"613","yhoo","Yahoo! Inc.","33.68","3/4/2016","12:29pm","9925886"
"614","aapl","Apple Inc.","102.92","3/4/2016","12:29pm","21880534"
"615","goog","Alphabet Inc.","709.79","3/4/2016","12:29pm","992291"
"616","aapl","Apple Inc.","102.89","3/4/2016","12:30pm","21898610"
"617","msft","Microsoft Corporation","51.94","3/4/2016","12:30pm","14913967"
"618","yhoo","Yahoo! Inc.","33.65","3/4/2016","12:30pm","10013439"
"619","goog","Alphabet Inc.","709.80","3/4/2016","12:30pm","995148"
"620","msft","Microsoft Corporation","51.95","3/4/2016","12:31pm","14930367"
"621","aapl","Apple Inc.","102.87","3/4/2016","12:31pm","21934107"
"622","yhoo","Yahoo! Inc.","33.67","3/4/2016","12:31pm","10028443"
"623","goog","Alphabet Inc.","709.51","3/4/2016","12:31pm","995699"
"624","msft","Microsoft Corporation","51.97","3/4/2016","12:32pm","14985401"
"625","yhoo","Yahoo! Inc.","33.70","3/4/2016","12:32pm","10038627"
"626","aapl","Apple Inc.","102.91","3/4/2016","12:32pm","21997841"
"627","goog","Alphabet Inc.","709.92","3/4/2016","12:32pm","1000384"
"628","msft","Microsoft Corporation","51.95","3/4/2016","12:33pm","15006251"
"629","yhoo","Yahoo! Inc.","33.71","3/4/2016","12:33pm","10071913"
"630","aapl","Apple Inc.","102.97","3/4/2016","12:33pm","22074964"
"631","goog","Alphabet Inc.","710.13","3/4/2016","12:33pm","1004895"
"632","msft","Microsoft Corporation","51.96","3/4/2016","12:34pm","15039573"
"633","yhoo","Yahoo! Inc.","33.70","3/4/2016","12:34pm","10086920"
"634","goog","Alphabet Inc.","709.56","3/4/2016","12:34pm","1007129"
"635","aapl","Apple Inc.","103.05","3/4/2016","12:34pm","22378431"
"636","msft","Microsoft Corporation","51.95","3/4/2016","12:35pm","15073303"
"637","yhoo","Yahoo! Inc.","33.71","3/4/2016","12:35pm","10123848"
"638","goog","Alphabet Inc.","709.25","3/4/2016","12:35pm","1009639"
"639","aapl","Apple Inc.","103.15","3/4/2016","12:35pm","22636881"
"640","msft","Microsoft Corporation","51.93","3/4/2016","12:36pm","15181668"
"641","yhoo","Yahoo! Inc.","33.72","3/4/2016","12:36pm","10173558"
"642","goog","Alphabet Inc.","709.02","3/4/2016","12:36pm","1015697"
"643","vgz","Vista Gold Corp Common Stock","0.52","3/4/2016","12:36pm","484853"
"644","aapl","Apple Inc.","103.15","3/4/2016","12:36pm","22764241"
"645","msft","Microsoft Corporation","51.95","3/4/2016","12:37pm","15209576"
"646","yhoo","Yahoo! Inc.","33.75","3/4/2016","12:37pm","10222208"
"647","aapl","Apple Inc.","103.21","3/4/2016","12:37pm","22954025"
"648","goog","Alphabet Inc.","709.00","3/4/2016","12:37pm","1021158"
"649","aapl","Apple Inc.","103.19","3/4/2016","12:38pm","23069044"
"650","msft","Microsoft Corporation","51.91","3/4/2016","12:38pm","15247873"
"651","yhoo","Yahoo! Inc.","33.76","3/4/2016","12:38pm","10307893"
"652","goog","Alphabet Inc.","709.41","3/4/2016","12:38pm","1022338"
"653","vgz","Vista Gold Corp Common Stock","0.53","3/4/2016","12:38pm","494853"
"654","msft","Microsoft Corporation","51.89","3/4/2016","12:39pm","15307411"
"655","yhoo","Yahoo! Inc.","33.76","3/4/2016","12:39pm","10349575"
"656","aapl","Apple Inc.","103.23","3/4/2016","12:39pm","23216694"
